Row Number,Matched Rules,Matched Rules
771,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9},)",9
772,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11},)",11
773,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11},)",11
774,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12},)",12
775,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9},)",9
776,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9},)",9
777,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
778,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
779,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
780,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
781,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
782,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
783,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
784,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
785,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
786,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 12},)",12
787,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11},)",11
788,"bottom-left-square-o > 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 9},)",9
789,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 7},)",7
790,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)",12
791,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 7},)",7
792,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 13},)",13
793,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
794,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
795,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
796,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 9},)",9
797,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
798,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
799,"bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6},)",6
800,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
801,"bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 7},)",7
802,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12},)",12
803,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)",10
804,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12},)",12
805,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11},)",11
806,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)",10
807,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)",10
808,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11},)",11
809,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
810,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
811,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11},)",11
812,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
813,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
814,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
815,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11},)",11
816,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
817,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
818,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
819,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
820,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
821,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
822,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
823,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
824,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
825,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
826,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
827,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
828,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
829,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
830,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
831,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
832,"bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 8},)",8
833,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)",12
834,"bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)",10
835,"bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)",12
836,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
837,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)",10
838,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)",10
839,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9},)",9
840,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)",10
841,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12},)",12
842,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
843,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
844,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 10},)",10
845,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11},)",11
846,"bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)",10
847,"bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 10},)",10
848,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10},)",10
849,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11},)",11
850,"bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7},)",7
851,"bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11},)",11
852,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11},)",11
853,"bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12},)",12
