Row Number,Matched Rules,0
798,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7}",
799,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6}",
800,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7}",
801,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 7}",
802,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 7}",
803,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12}",
804,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11}",
805,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12}",
806,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11}",
807,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11}",
808,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
809,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7}",
810,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7}",
811,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9}",
812,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
813,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
814,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
815,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11}",
816,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
817,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
818,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9}",
819,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
820,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
821,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
822,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
823,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
824,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
825,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
826,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
827,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9}",
828,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
829,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7}",
830,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
831,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
832,"{'Rule': 'bottom-left-square-b > 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 8}",
833,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
834,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
835,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
836,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9}",
837,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
838,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
839,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9}",
840,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
841,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
842,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
843,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
844,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
845,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
846,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
847,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 6}",
848,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-o > 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 12}",
849,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 => positive', 'Rule Length': 7}",
850,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b <= 0.5 => positive', 'Rule Length': 7}",
851,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12}",
852,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 11}",
853,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 10}",
854,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11}",
855,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9}",
856,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 9}",
857,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 6}",
858,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6}",
859,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7}",
860,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7}",
861,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6}",
862,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 11}",
863,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-middle-square-b > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 8}",
864,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-middle-square-b > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7}",
865,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 11}",
866,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 && top-right-square-b <= 0.5 => positive', 'Rule Length': 10}",
867,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-o <= 0.5 && middle-left-square-x <= 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12}",
868,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 9}",
869,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 11}",
870,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11}",
871,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-b <= 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 11}",
872,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && bottom-middle-square-b > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 12}",
873,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-right-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 13}",
874,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x > 0.5 && middle-right-square-b > 0.5 && top-left-square-o > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 8}",
875,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 8}",
876,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-o > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => positive', 'Rule Length': 6}",
877,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 8}",
878,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-b > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 8}",
879,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-right-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-b > 0.5 => positive', 'Rule Length': 7}",
880,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3}",
881,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3}",
882,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3}",
883,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 => positive', 'Rule Length': 3}",
884,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-x > 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12}",
885,"{'Rule': 'bottom-left-square-b <= 0.5 && bottom-left-square-o <= 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && bottom-right-square-x > 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12}",
886,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-b <= 0.5 && top-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 10}",
887,"{'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-right-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7}",
888,"{'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-o > 0.5 && middle-right-square-b <= 0.5 && top-left-square-b > 0.5 && top-left-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12}",
