Row Number,Shortest Rules
839,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-x <= 0.5 && top-left-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}]"
840,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
841,"[{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}]"
842,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-b > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
843,"[{'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}]"
844,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
845,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
846,"[{'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}]"
847,"[{'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-x <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-b <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && top-right-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}]"
848,"[{'Rule': 'bottom-middle-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-left-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 3}]"
849,"[{'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-left-square-x > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-left-square-o > 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 3}]"
850,"[{'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-x > 0.5 && top-right-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-b <= 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-middle-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-o > 0.5 && top-middle-square-o > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && top-right-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && top-right-square-b > 0.5 => negative', 'Rule Length': 3}]"
851,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}]"
852,"[{'Rule': 'bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}]"
853,"[{'Rule': 'bottom-middle-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-b <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && middle-left-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
854,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
855,"[{'Rule': 'middle-left-square-b <= 0.5 && middle-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
856,"[{'Rule': 'bottom-middle-square-b <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
857,"[{'Rule': 'bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-b <= 0.5 && top-middle-square-b > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-x <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o > 0.5 && middle-right-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o > 0.5 && top-left-square-o > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && bottom-right-square-o > 0.5 && top-middle-square-b > 0.5 => negative', 'Rule Length': 3}]"
858,"[{'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
859,"[{'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
860,"[{'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-b > 0.5 && top-middle-square-x <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-b <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x > 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
861,"[{'Rule': 'bottom-right-square-o <= 0.5 && middle-left-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-o <= 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 && top-right-square-x > 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-right-square-o <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-left-square-o > 0.5 && bottom-right-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && middle-right-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-right-square-b <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'bottom-middle-square-x <= 0.5 && top-left-square-o > 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'top-left-square-o > 0.5 && top-middle-square-o <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}, {'Rule': 'middle-left-square-o > 0.5 && top-left-square-x <= 0.5 && top-right-square-o <= 0.5 => negative', 'Rule Length': 3}]"
